	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
1	Arhuaco-101_tu-1	Arhuaco	101_tu	m a	arhu1242	arh	1215	THOU	1293	
2	Arhuaco-102_uno-1	Arhuaco	102_uno	'i/i n ʔ g w i	arhu1242	arh	1493	ONE	1304	
4	Arhuaco-104_venir-1	Arhuaco	104_venir	'n/n a + k	arhu1242	arh	1446	COME	1327	
5	Arhuaco-105_ver-1	Arhuaco	105_ver	't/t ʃ w	arhu1242	arh	1409	SEE	1342	
6	Arhuaco-106_verde-1	Arhuaco	106_verde	't/t ʃ i k i 'ɾ/ɾ u ɾ u	arhu1242	arh	1425	GREEN	1361	
10	Arhuaco-10_boca-1	Arhuaco	10_boca	k ə + k a	arhu1242	arh	674	MOUTH	113	
11	Arhuaco-110_yo-1	Arhuaco	110_yo	n ə n	arhu1242	arh	1209	I	1414	
13	Arhuaco-12_bueno-1	Arhuaco	12_bueno	d u + k a w a	arhu1242	arh	1035	GOOD	144	
14	Arhuaco-13_cabello-1	Arhuaco	13_cabello	's/s a + g ə n ɨ	arhu1242	arh	1040	HAIR	157	
15	Arhuaco-14_cabeza-1	Arhuaco	14_cabeza	s 'a/a + k u k u	arhu1242	arh	1256	HEAD	169	
17	Arhuaco-16_caliente-1	Arhuaco	16_caliente	'w/w i w i + k a w a	arhu1242	arh	2272	HOT OR WARM	214	
18	Arhuaco-17_caminar-1	Arhuaco	17_caminar	'n/n a ʒ	arhu1242	arh	1443	WALK	218	
21	Arhuaco-1_agua-1	Arhuaco	1_agua	dʒ e	arhu1242	arh	948	WATER	4	
23	Arhuaco-21_ceniza-1	Arhuaco	21_ceniza	'b/b u n z ə g a	arhu1242	arh	646	ASH	270	
25	Arhuaco-23_cola-1	Arhuaco	23_cola	'd/d ʒ o ʔ o	arhu1242	arh	1220	TAIL	294	
26	Arhuaco-24_comer-1	Arhuaco	24_comer	'z/z	arhu1242	arh	1336	EAT	310	
29	Arhuaco-27_corteza-1	Arhuaco	27_corteza	'z/z o m ɨ	arhu1242	arh	1204	BARK	352	
31	Arhuaco-29_cuello-1	Arhuaco	29_cuello	'g/g a ʔ n ɨ	arhu1242	arh	1333	NECK	372	
32	Arhuaco-2_amarillo-1	Arhuaco	2_amarillo	't/t ʃ ə m i	arhu1242	arh	1424	YELLOW	20	
33	Arhuaco-30_dar-1	Arhuaco	30_dar	a ʔ 'w/w e s	arhu1242	arh	1447	GIVE	392	
34	Arhuaco-31_decir-1	Arhuaco	31_decir	g w a k	arhu1242	arh	1458	SAY	401	
35	Arhuaco-32_diente-1	Arhuaco	32_diente	'k/k ə k ɨ	arhu1242	arh	1380	TOOTH	416	
36	Arhuaco-33_dormir-1	Arhuaco	33_dormir	'k/k ə m	arhu1242	arh	1585	SLEEP	421	
37	Arhuaco-34_dos-1	Arhuaco	34_dos	'm/m o u g a	arhu1242	arh	1498	TWO	424	
40	Arhuaco-37_este-1	Arhuaco	37_este	'e/e m a	arhu1242	arh	1214	THIS	445	
42	Arhuaco-39_frio-1	Arhuaco	39_frio	k ɨ + k a w a	arhu1242	arh	1287	COLD	477	
44	Arhuaco-40_fuego-1	Arhuaco	40_fuego	g e i	arhu1242	arh	221	FIRE	485	
46	Arhuaco-42_grande-1	Arhuaco	42_grande	'a/a w ə n ʔ + k a w a	arhu1242	arh	1202	BIG	518	
50	Arhuaco-46_higado-1	Arhuaco	46_higado	'h/h i g ə ɾ u	arhu1242	arh	1224	LIVER	578	
51	Arhuaco-47_hoja-1	Arhuaco	47_hoja	'a/a tʃ ɨ	arhu1242	arh	628	LEAF	586	
52	Arhuaco-48_hombre-1	Arhuaco	48_hombre	't/t ʃ e i ɾ w a	arhu1242	arh	1554	MAN	601	
53	Arhuaco-49_hueso-1	Arhuaco	49_hueso	'w/w e s u	arhu1242	arh	1394	BONE	615	
54	Arhuaco-4_arbol-1	Arhuaco	4_arbol	k ə n	arhu1242	arh	906	TREE	42	
55	Arhuaco-50_humo-1	Arhuaco	50_humo	'z/z a tʃ a	arhu1242	arh	778	SMOKE (EXHAUST)	628	
56	Arhuaco-51_largo-1	Arhuaco	51_largo	'g/g a + ɾ i	arhu1242	arh	1203	LONG	642	
59	Arhuaco-54_lengua-1	Arhuaco	54_lengua	k o 'ɾ/ɾ i ʔ g ə n ɨ	arhu1242	arh	1205	TONGUE	676	
60	Arhuaco-55_luna-1	Arhuaco	55_luna	't/t i m a	arhu1242	arh	1313	MOON	685	
64	Arhuaco-59_mano-1	Arhuaco	59_mano	'g/g u n ɨ	arhu1242	arh	1277	HAND	745	
65	Arhuaco-5_arena-1	Arhuaco	5_arena	'u/u z u	arhu1242	arh	671	SAND	48	
66	Arhuaco-60_matar-1	Arhuaco	60_matar	'g/g w a k	arhu1242	arh	1417	KILL	756	
67	Arhuaco-61_montana-1	Arhuaco	61_montana	'g/g w i ɾ k ə n ɨ	arhu1242	arh	639	MOUNTAIN	774	
68	Arhuaco-62_morder-1	Arhuaco	62_morder	k ə 'k/k u s	arhu1242	arh	1403	BITE	795	
69	Arhuaco-63_mujer-1	Arhuaco	63_mujer	a ʔ 'm/m i a	arhu1242	arh	962	WOMAN	810	
70	Arhuaco-64_nariz-1	Arhuaco	64_nariz	m i 's/s u ŋ ɨ	arhu1242	arh	1221	NOSE	820	
71	Arhuaco-65_negro-1	Arhuaco	65_negro	t w i + k a w a	arhu1242	arh	163	BLACK	833	
74	Arhuaco-68_noche-1	Arhuaco	68_noche	's/s e i a ʔ	arhu1242	arh	1233	NIGHT	880	
75	Arhuaco-69_nosotros-1	Arhuaco	69_nosotros	u n t à/a s	arhu1242	arh	1212	WE	885	
76	Arhuaco-69_nosotros-2	Arhuaco	69_nosotros	'n/n í/i w i	arhu1242	arh	1212	WE	888	
